n_dimension,learning_rate,decay,max_iteration,starting_projection,dataset,stress,fixed_axis,excluded_fixed_axis_from_dataset,scaler,z_axis_moving_range
2,0.3,0.88,300,RANDOM,mammals,0.821387756767906,57,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.8188442000489748,58,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.8155309648981245,58,YES,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.8123933898158392,58,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.8462790155020141,59,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.8097748209529668,59,YES,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.821387756767906,59,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.7731403202286777,60,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.7757093360713008,60,YES,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.7903353543190748,60,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.7893272866986855,61,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.8008275794366111,61,YES,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.8047280176764846,61,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.8146746040560988,62,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.8184705623379503,62,YES,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.8156046562741187,62,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.7964164763373459,63,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.795945355399169,63,YES,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.792725776796627,63,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.8462790155020141,64,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.8097748209529668,64,YES,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.821387756767906,64,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.8462790155020141,65,YES,"(0, 1)","(0, 0)"
